Student_ID,Gender,Branch,Year_of_Study,Age,CGPA,10th_Percentage,12th_Percentage,Backlogs,Attendance_Percentage,Aptitude_Score,IQ_Score,Programming_Score,Technical_Skills_Score,Certifications_Count,Projects_Done,Internship_Count,Internship_Duration_Months,Communication_Score,Teamwork_Score,Leadership_Score,Confidence_Level,Adaptability_Score,Placement_Status,Company_Name,Job_Profile,Salary_Package_LPA,Offer_Type,Family_Income,Location_Type,Placement_Readiness_Score
S1759,Male,CSE,3,23,9.51,85.6,82.2,0,96.7,9.7,137,6.3,6.6,4,2,1,11,8.1,5.2,8.1,6.4,8.1,Not Placed,Infosys,,14.2,Off-Campus,680695,Urban,7.76
S1760,Male,EEE,3,23,7.16,78.7,80.2,0,99.4,5.5,109,6.9,7.3,5,3,1,1,8.5,7.9,6.9,8.5,8.1,Not Placed,TCS,Software Engineer,13.4,Off-Campus,432026,Rural,6.71
S1761,Female,CSE,3,22,6.33,92.6,69.1,4,84.8,7.3,118,9.0,7.1,3,6,2,10,8.2,5.5,8.6,8.2,7.6,Placed,,Developer,10.5,On-Campus,236022,Semi-Urban,7.02
S1762,Male,IT,3,20,7.19,93.3,91.8,1,98.1,9.7,93,6.9,8.9,2,6,1,10,8.4,6.4,8.1,7.6,6.6,Placed,Accenture,Data Engineer,3.2,On-Campus,296565,Rural,8.08
S1763,Male,CE,4,20,8.69,72.7,60.7,0,70.0,6.2,135,6.0,7.4,5,5,2,8,8.6,9.2,8.1,8.0,8.3,Placed,Accenture,,5.5,On-Campus,851694,Semi-Urban,7.49
S1764,Male,ME,3,21,7.32,87.2,72.2,3,96.8,5.2,138,5.3,8.9,2,4,1,9,9.0,5.1,9.2,5.1,9.2,Placed,Wipro,Developer,12.5,On-Campus,1027891,Urban,6.83
S1765,Male,EEE,3,22,7.11,85.9,85.2,3,79.3,9.0,117,5.4,5.4,2,6,0,10,7.0,5.4,9.6,5.0,5.8,Placed,Capgemini,Data Engineer,8.4,On-Campus,663144,Rural,6.81
S1766,Female,ME,3,22,6.74,91.3,86.8,4,79.3,8.0,126,8.8,6.0,0,5,2,4,8.7,6.8,5.9,7.8,6.7,Not Placed,Capgemini,Intern,4.5,Off-Campus,1018537,Semi-Urban,6.97
S1767,Female,ME,3,23,7.99,75.7,74.6,3,76.8,7.6,102,7.2,7.8,4,4,0,4,5.5,10.0,6.6,7.6,8.3,Not Placed,Wipro,Developer,7.9,Off-Campus,699239,Urban,7.19
S1768,Male,CSE,4,23,7.1,78.6,60.6,4,79.5,5.2,92,8.6,9.7,0,3,2,10,9.4,6.5,8.3,5.4,8.8,Not Placed,,Analyst,5.5,On-Campus,1322830,Semi-Urban,6.89
S1769,Male,CE,3,23,8.92,74.6,81.6,0,76.4,8.3,126,8.4,5.4,1,3,0,11,6.5,5.8,7.8,7.5,8.9,Placed,Wipro,Developer,13.7,On-Campus,1270811,Rural,7.12
S1770,Male,IT,4,21,6.31,89.8,62.2,0,97.2,5.9,137,5.7,5.2,1,5,2,2,7.0,7.7,8.3,8.8,8.3,Placed,Wipro,Developer,13.7,On-Campus,1021008,Semi-Urban,6.19
S1771,Male,ECE,3,21,8.66,68.0,63.8,0,97.0,9.7,108,5.7,5.8,2,3,0,2,9.0,7.6,7.2,7.7,7.4,Not Placed,Amazon,,7.6,On-Campus,326827,Urban,7.67
S1772,Male,ECE,4,23,6.95,68.4,82.8,0,73.1,8.4,117,8.8,8.2,4,5,0,0,8.2,7.2,7.1,7.6,8.2,Not Placed,Amazon,Intern,4.6,Off-Campus,1322287,Urban,7.48
S1773,Male,ME,3,22,7.96,73.0,70.9,1,74.3,8.5,108,8.6,7.0,5,1,2,11,6.5,9.7,5.6,8.6,5.7,Not Placed,Amazon,,7.3,Off-Campus,876138,Rural,7.1
S1774,Female,CE,3,21,7.14,68.1,72.2,1,95.9,6.2,106,6.9,9.1,2,4,2,10,6.1,6.4,8.1,5.9,6.0,Placed,Accenture,Intern,4.5,Off-Campus,1280511,Urban,6.8
S1775,Male,EEE,4,22,8.89,79.6,77.0,0,82.0,9.4,107,5.4,5.4,5,5,1,4,9.8,6.5,5.9,7.3,9.6,Not Placed,,,6.6,Off-Campus,1099762,Rural,7.84
S1776,Female,CSE,3,22,9.78,64.7,94.3,3,75.1,7.7,107,5.1,6.0,2,4,1,2,5.4,5.7,8.4,5.7,9.6,Placed,TCS,Developer,12.3,On-Campus,1023868,Urban,7.18
S1777,Female,CE,4,20,9.67,71.2,93.8,4,85.3,9.3,112,6.4,6.5,0,1,2,10,5.0,8.5,9.8,7.6,8.6,Not Placed,Amazon,Data Engineer,6.5,On-Campus,445676,Rural,7.42
S1778,Male,CE,3,23,8.33,92.0,74.6,2,82.5,6.4,129,5.0,8.1,2,4,2,1,8.4,6.6,6.3,8.0,6.6,Not Placed,Wipro,Intern,9.5,On-Campus,222264,Urban,7.44
S1779,Female,CSE,4,20,7.85,74.3,69.3,4,76.6,8.8,139,6.2,8.4,2,5,0,10,8.1,9.0,5.7,5.6,8.2,Placed,Infosys,Intern,4.4,Off-Campus,643043,Rural,7.66
S1780,Female,ME,3,23,9.27,86.2,70.6,2,91.6,7.9,98,7.1,5.6,4,3,0,8,8.7,9.9,5.1,5.4,8.4,Not Placed,Infosys,Data Engineer,7.2,Off-Campus,866590,Semi-Urban,7.19
S1781,Female,CE,3,23,8.73,64.0,69.4,2,88.9,5.2,118,5.6,9.7,4,4,1,9,8.7,5.2,6.9,5.8,7.6,Placed,Capgemini,Software Engineer,3.5,Off-Campus,1492791,Semi-Urban,7.45
S1782,Female,ECE,4,22,6.73,68.7,78.6,0,73.0,7.0,131,5.5,6.7,5,4,1,5,9.3,10.0,6.1,7.9,8.7,Not Placed,Infosys,Intern,9.6,Off-Campus,570925,Rural,6.88
S1783,Female,CSE,3,23,9.28,88.3,81.2,2,97.8,5.9,118,9.5,8.6,4,6,1,2,9.6,6.3,7.5,5.9,5.1,Placed,Infosys,Intern,7.2,Off-Campus,1134316,Urban,7.83
S1784,Female,EEE,3,22,7.72,86.7,77.1,0,86.8,6.8,91,7.9,7.6,2,6,0,6,8.9,7.1,7.6,6.4,6.3,Placed,Infosys,Data Engineer,13.5,On-Campus,611731,Urban,7.33
S1785,Male,IT,3,22,6.76,73.5,74.3,1,77.5,6.9,106,9.7,6.1,4,1,0,11,6.2,8.9,6.7,8.5,9.0,Placed,Capgemini,Data Engineer,7.7,Off-Campus,1131988,Rural,6.2
S1786,Female,ME,3,23,7.13,93.4,67.4,3,76.2,7.4,134,6.7,9.2,4,2,0,8,7.3,8.3,8.7,6.2,9.7,Placed,Deloitte,Developer,9.7,Off-Campus,597082,Urban,7.01
S1787,Female,CSE,3,22,7.07,91.9,76.9,2,74.1,8.0,120,8.4,9.1,3,3,1,8,8.2,8.9,9.5,7.0,9.4,Not Placed,Accenture,Developer,14.7,Off-Campus,618850,Rural,7.36
S1788,Female,IT,3,22,8.08,93.7,71.9,3,82.7,7.9,117,6.0,7.0,3,5,2,0,7.7,7.3,6.1,9.6,8.6,Placed,Infosys,Software Engineer,10.7,On-Campus,377071,Semi-Urban,7.63
S1789,Male,IT,4,22,6.94,75.0,79.0,0,74.1,5.2,132,8.1,7.9,1,1,1,1,5.8,9.6,9.2,9.1,5.8,Not Placed,,Software Engineer,9.0,Off-Campus,759200,Rural,6.29
S1790,Female,EEE,4,21,6.49,66.9,83.6,2,82.5,8.8,137,5.6,6.3,0,5,0,7,7.9,8.9,5.7,6.3,6.8,Not Placed,Infosys,Software Engineer,4.2,Off-Campus,1305763,Urban,6.89
S1791,Male,CE,4,22,6.49,81.9,82.2,4,74.5,9.7,128,5.0,8.4,0,5,1,10,9.4,6.5,6.1,8.0,5.3,Placed,Infosys,Analyst,12.9,On-Campus,1178152,Urban,7.81
S1792,Female,EEE,3,21,8.33,84.0,76.2,1,89.7,6.7,119,9.7,6.5,4,4,1,0,7.1,9.7,7.8,8.3,8.2,Placed,Accenture,Data Engineer,10.7,On-Campus,206550,Rural,7.08
S1793,Male,CE,4,21,8.94,64.4,79.5,1,93.6,5.9,124,7.8,9.2,1,1,1,10,8.3,9.8,6.5,9.5,7.2,Placed,Capgemini,Intern,4.3,On-Campus,1468671,Rural,7.58
S1794,Male,CE,3,22,7.29,87.5,70.0,2,86.5,7.7,137,9.6,6.1,1,1,1,11,8.1,7.1,5.2,7.7,7.9,Placed,TCS,Data Engineer,5.9,Off-Campus,1455948,Rural,6.63
S1795,Female,CSE,3,22,6.14,60.6,60.8,1,90.4,8.5,109,6.7,5.1,5,6,0,10,6.9,8.3,6.5,7.8,9.9,Placed,Deloitte,Data Engineer,9.5,Off-Campus,619573,Rural,6.63
S1796,Female,CSE,3,21,6.51,76.9,81.9,4,98.2,8.4,105,6.6,6.3,3,3,1,2,7.8,9.1,9.5,9.4,7.0,Not Placed,Accenture,Software Engineer,3.5,Off-Campus,360669,Semi-Urban,6.91
S1797,Male,ME,3,21,9.66,71.6,68.8,3,89.2,8.1,123,7.0,6.0,1,2,0,10,6.1,9.1,5.9,5.3,6.5,Not Placed,Infosys,Data Engineer,11.6,Off-Campus,814803,Urban,7.06
S1798,Female,CE,4,22,7.97,85.9,83.4,4,80.9,5.7,103,8.5,7.5,2,5,1,6,7.7,5.1,8.8,8.1,5.8,Placed,Capgemini,Analyst,5.7,On-Campus,1015877,Urban,7.11
S1799,Male,IT,3,22,7.81,70.9,86.1,1,83.5,9.2,115,7.8,6.0,5,3,0,7,9.0,8.1,8.6,7.1,5.7,Not Placed,Capgemini,,8.9,On-Campus,536274,Rural,7.29
S1800,Male,ECE,4,23,6.15,88.9,92.1,3,95.8,7.1,109,9.6,8.8,4,6,2,4,8.8,9.9,5.5,9.5,7.6,Placed,,Intern,5.9,On-Campus,564105,Rural,7.46
S1801,Male,ME,3,21,8.91,80.8,93.5,4,73.9,6.1,131,5.1,6.2,2,3,0,1,6.8,6.2,6.6,9.8,8.7,Placed,Amazon,,8.9,On-Campus,1487945,Rural,7.09
S1802,Male,CSE,4,21,8.11,87.8,60.4,0,79.8,5.4,113,8.5,8.5,0,5,0,2,5.6,9.0,5.9,5.9,7.8,Not Placed,Accenture,Software Engineer,5.3,Off-Campus,1211255,Semi-Urban,6.86
S1803,Male,EEE,4,23,6.81,94.6,94.7,0,87.3,7.1,132,6.7,7.9,3,4,2,8,9.0,7.7,5.1,6.4,9.4,Placed,Accenture,Developer,10.1,On-Campus,721784,Semi-Urban,6.98
S1804,Female,ME,4,21,6.44,83.8,83.9,3,90.3,8.1,107,5.9,9.9,2,4,2,10,6.3,6.1,5.9,6.4,6.6,Not Placed,TCS,,13.9,Off-Campus,1002177,Rural,7.2
S1805,Male,ME,4,20,7.53,94.5,82.5,3,92.9,8.3,132,7.6,10.0,4,5,2,9,5.3,5.3,6.0,5.5,8.0,Placed,Capgemini,Intern,12.7,Off-Campus,1088892,Urban,7.5
S1806,Male,ME,4,21,9.35,61.0,60.5,3,79.5,9.8,98,7.5,9.3,2,6,2,6,7.2,8.8,5.8,7.4,8.3,Placed,Capgemini,,5.9,On-Campus,455660,Semi-Urban,8.68
S1807,Female,ME,4,23,9.46,71.8,90.1,0,74.4,5.8,108,5.7,8.8,2,6,2,0,8.7,6.6,5.5,7.6,6.4,Placed,Deloitte,Developer,9.0,Off-Campus,270621,Urban,7.99
S1808,Male,ECE,3,20,8.41,63.8,65.1,4,98.6,9.9,109,6.0,6.9,1,1,2,2,9.0,6.9,7.6,7.9,7.0,Placed,Amazon,Developer,8.1,Off-Campus,1457617,Semi-Urban,7.67
S1809,Female,EEE,4,22,8.91,69.2,89.3,3,72.3,8.3,131,7.0,8.8,3,2,1,8,9.9,7.4,6.6,8.3,8.0,Placed,Amazon,Data Engineer,14.6,Off-Campus,343542,Rural,8.11
S1810,Female,EEE,3,23,6.46,89.4,60.5,0,72.9,7.3,119,7.0,9.8,0,4,1,6,5.9,7.5,9.5,5.3,5.1,Placed,TCS,Intern,12.6,On-Campus,1162412,Rural,6.88
S1811,Female,EEE,4,23,8.35,61.1,82.6,3,84.8,9.4,115,6.6,5.1,4,2,2,11,6.5,6.0,5.9,8.1,9.4,Placed,Capgemini,Analyst,4.3,Off-Campus,1349671,Urban,7.06
S1812,Male,CE,3,22,8.67,78.2,75.2,3,94.6,8.5,120,5.7,7.7,5,3,0,1,8.0,8.4,8.0,9.6,5.6,Not Placed,Amazon,Data Engineer,5.0,Off-Campus,1380643,Rural,7.9
S1813,Male,IT,4,23,6.8,79.8,67.0,3,93.2,6.7,124,5.0,6.1,5,3,0,5,9.1,8.5,9.5,7.3,5.2,Placed,Wipro,Developer,11.4,Off-Campus,1157345,Urban,6.54
S1814,Male,EEE,4,21,9.52,79.6,63.8,0,98.1,9.4,92,9.9,7.8,4,5,2,8,6.2,5.7,5.2,5.5,6.1,Placed,TCS,,4.9,On-Campus,358484,Rural,7.97
S1815,Female,ME,3,22,6.78,76.6,75.4,4,74.2,8.3,129,9.7,7.3,0,5,1,3,7.0,7.7,7.6,5.4,7.5,Placed,TCS,Intern,14.4,Off-Campus,298474,Rural,6.89
S1816,Male,ME,4,23,7.25,87.7,64.3,0,81.3,8.5,118,7.4,7.9,4,5,1,9,7.0,8.0,7.3,6.4,6.6,Placed,Wipro,Data Engineer,14.9,Off-Campus,411541,Urban,7.3
S1817,Female,EEE,4,22,8.48,64.7,77.0,0,78.5,9.5,95,10.0,7.8,1,6,0,1,8.9,5.9,9.6,8.8,7.2,Placed,TCS,Intern,12.3,Off-Campus,711466,Rural,8.37
S1818,Male,EEE,4,22,8.55,70.9,81.9,3,95.8,7.2,90,8.4,9.8,5,4,2,2,6.2,9.5,8.3,6.3,5.4,Not Placed,Amazon,,3.3,On-Campus,807525,Semi-Urban,7.62
S1819,Female,ME,3,22,8.8,81.6,89.0,2,84.7,8.3,113,5.3,7.8,5,2,1,6,9.8,7.4,6.7,9.1,6.2,Placed,Amazon,Software Engineer,8.8,On-Campus,561735,Rural,7.95
S1820,Male,CE,4,20,6.45,84.2,83.8,2,70.8,8.7,127,5.6,9.2,2,3,2,3,7.6,5.6,8.6,9.1,5.5,Placed,Accenture,Analyst,7.9,On-Campus,664833,Urban,7.48
S1821,Male,CSE,3,23,9.4,74.1,62.3,2,91.2,7.3,123,9.6,6.6,1,2,2,6,6.4,6.7,7.9,7.3,6.1,Placed,Amazon,Analyst,12.6,Off-Campus,900563,Rural,7.17
S1822,Male,CSE,4,20,8.13,90.6,70.8,0,81.7,5.4,96,8.2,7.2,5,4,0,4,6.4,7.4,6.7,6.5,8.5,Placed,Wipro,Analyst,6.4,Off-Campus,728324,Semi-Urban,6.65
S1823,Female,EEE,4,23,7.89,74.5,70.1,3,85.9,8.9,100,9.2,7.4,1,2,2,7,5.1,5.1,8.9,8.0,7.9,Not Placed,Accenture,Developer,7.6,Off-Campus,1449720,Rural,7.14
S1824,Female,ECE,3,21,9.92,74.1,92.0,2,96.8,5.2,100,9.5,6.4,1,2,2,7,8.5,5.2,8.3,9.1,6.7,Not Placed,Amazon,Developer,4.1,Off-Campus,1029661,Rural,7.26
S1825,Male,EEE,4,21,8.96,61.3,90.4,1,77.7,8.6,125,7.2,6.9,0,6,0,4,8.9,5.3,5.0,5.3,6.3,Placed,Wipro,Analyst,7.1,Off-Campus,978171,Semi-Urban,7.81
S1826,Male,EEE,4,21,6.47,79.3,73.0,1,77.2,9.6,109,5.2,8.0,5,5,1,6,5.2,7.7,9.3,9.8,10.0,Placed,,Intern,14.7,On-Campus,795158,Rural,7.46
S1827,Female,CSE,3,23,9.03,84.8,62.5,1,77.9,6.7,105,5.9,7.9,3,6,2,10,7.9,6.7,7.0,8.2,8.8,Placed,Wipro,Software Engineer,14.3,On-Campus,420916,Rural,7.84
S1828,Female,ME,4,22,6.38,64.0,91.3,4,80.1,5.5,94,5.3,8.2,0,6,0,5,8.9,9.5,8.2,7.0,9.1,Not Placed,Wipro,Developer,12.0,Off-Campus,232681,Urban,6.84
S1829,Female,EEE,3,22,6.11,70.7,91.1,3,73.2,6.2,113,5.9,6.8,0,2,1,7,6.9,7.8,7.0,7.5,5.1,Placed,Accenture,,13.9,On-Campus,1145586,Urban,6.07
S1830,Male,ME,3,20,7.61,87.3,89.9,0,90.9,7.8,119,7.1,6.6,1,2,2,8,7.2,8.8,9.4,6.9,5.3,Not Placed,,Data Engineer,5.5,On-Campus,1479844,Urban,6.77
S1831,Female,ME,3,20,9.97,72.8,89.6,0,76.2,9.7,119,5.6,8.1,3,6,1,4,6.8,8.4,8.3,7.1,8.6,Placed,TCS,Data Engineer,10.5,Off-Campus,991913,Urban,8.54
S1832,Male,ECE,4,21,6.7,68.5,76.8,3,97.8,7.6,128,5.8,5.7,0,2,0,6,6.6,7.6,7.9,8.0,6.0,Placed,Deloitte,Developer,9.0,Off-Campus,633638,Semi-Urban,6.33
S1833,Female,ME,3,20,8.69,83.5,66.2,4,76.5,5.6,137,7.2,6.3,3,6,2,0,7.5,8.7,9.9,5.3,7.1,Placed,Capgemini,Analyst,8.1,On-Campus,269184,Urban,6.87
S1834,Male,CSE,3,23,6.69,66.9,76.7,3,77.7,8.1,136,6.7,5.2,5,1,0,10,5.8,7.7,6.4,5.9,5.9,Placed,Wipro,Intern,6.9,On-Campus,952507,Urban,5.94
S1835,Female,CE,4,23,8.9,91.3,77.3,4,78.9,8.7,126,7.3,5.4,1,6,0,7,7.2,6.9,5.3,6.1,5.9,Placed,Amazon,Software Engineer,13.4,Off-Campus,415733,Rural,7.42
S1836,Female,CE,3,20,8.02,63.7,77.1,2,93.1,7.0,122,7.1,6.2,0,3,2,2,9.7,7.2,7.6,7.0,5.5,Placed,Wipro,Data Engineer,8.8,Off-Campus,878896,Semi-Urban,7.02
S1837,Female,IT,4,20,8.72,84.7,78.9,2,82.8,8.6,109,8.2,5.1,3,3,0,0,5.1,9.2,7.1,6.9,8.0,Placed,Capgemini,Developer,11.7,Off-Campus,1384875,Semi-Urban,6.86
S1838,Female,EEE,4,20,6.81,77.5,69.0,4,94.6,6.6,111,9.7,6.2,4,2,1,5,5.8,7.8,7.3,8.6,8.7,Not Placed,Infosys,Intern,11.5,On-Campus,459422,Urban,6.24
S1839,Female,CSE,4,20,8.98,90.4,72.8,3,93.5,8.9,130,5.5,8.3,0,6,0,7,8.9,6.9,8.1,6.3,5.3,Not Placed,TCS,Analyst,4.6,On-Campus,271047,Rural,8.25
S1840,Male,ME,4,21,9.98,64.4,75.2,2,97.9,6.7,110,5.5,5.3,0,6,2,10,5.7,5.9,8.1,5.3,6.4,Not Placed,,Software Engineer,3.6,Off-Campus,1356930,Semi-Urban,7.09
S1841,Female,CE,3,21,8.66,83.7,64.6,3,92.7,6.3,126,9.3,7.2,0,5,2,2,6.4,7.5,7.0,5.3,8.3,Placed,Amazon,Software Engineer,13.1,Off-Campus,1014702,Semi-Urban,6.97
S1842,Female,CSE,3,20,7.97,80.0,75.9,2,71.6,9.4,116,7.5,9.6,3,5,1,0,7.3,6.3,9.3,5.1,7.0,Placed,TCS,Data Engineer,8.9,Off-Campus,1107339,Urban,7.93
S1843,Female,CE,3,23,9.69,76.8,88.4,3,95.1,7.7,127,8.8,9.0,2,5,2,2,9.7,9.8,8.3,5.2,8.5,Placed,TCS,Data Engineer,12.7,Off-Campus,1070649,Urban,8.24
S1844,Male,ME,3,21,6.06,77.2,89.0,3,98.1,6.4,124,6.1,6.5,5,6,0,4,5.9,7.5,9.4,9.3,8.8,Not Placed,Infosys,,6.6,Off-Campus,620656,Urban,6.52
S1845,Female,CE,3,23,8.92,85.3,74.4,1,99.8,9.7,127,9.1,9.6,0,6,0,10,9.6,5.0,9.6,8.5,5.2,Placed,Wipro,Developer,13.3,On-Campus,1399366,Rural,8.95
S1846,Male,EEE,4,22,9.55,92.8,78.2,4,73.8,8.5,129,9.6,6.6,4,3,2,7,8.6,5.5,5.8,10.0,6.9,Placed,Amazon,Software Engineer,13.0,On-Campus,1070414,Urban,8.05
S1847,Female,EEE,3,23,6.25,63.2,61.2,0,88.4,6.1,95,8.2,5.4,4,4,1,8,8.4,6.4,8.4,5.1,8.6,Placed,,Analyst,7.6,Off-Campus,345748,Semi-Urban,5.92
S1848,Female,IT,3,20,7.8,60.7,83.6,4,76.0,8.1,121,5.5,10.0,1,2,1,11,8.6,5.5,6.6,9.2,6.9,Placed,Deloitte,Analyst,7.9,Off-Campus,1011672,Semi-Urban,7.94
S1849,Male,IT,3,22,6.82,88.2,74.2,3,77.9,9.4,105,9.5,9.4,2,3,2,8,5.2,9.5,9.2,8.5,5.0,Placed,,Developer,7.2,Off-Campus,561912,Urban,7.48
S1850,Female,CE,4,21,8.27,63.8,75.6,3,92.4,8.5,117,9.0,7.3,2,5,0,3,5.5,9.3,8.7,8.2,6.7,Placed,,Software Engineer,3.4,On-Campus,606053,Semi-Urban,7.51
S1851,Male,CSE,4,21,8.6,94.5,90.6,4,99.3,6.2,105,8.8,8.3,3,3,2,7,6.7,9.9,6.0,6.8,9.4,Placed,TCS,Data Engineer,11.3,Off-Campus,1000527,Rural,7.13
S1852,Male,EEE,3,22,7.21,81.7,76.2,3,87.8,8.2,116,5.2,8.4,1,3,2,10,5.4,8.5,9.7,6.9,9.8,Placed,Capgemini,,6.3,On-Campus,927808,Urban,7.01
S1853,Female,CSE,4,23,7.84,82.8,60.7,2,95.5,8.1,92,9.0,6.0,3,3,1,4,9.9,8.2,8.4,9.2,7.8,Placed,Deloitte,Analyst,13.6,On-Campus,917998,Semi-Urban,7.38
S1854,Male,CSE,3,21,7.12,67.0,68.0,3,70.3,9.1,138,5.7,6.0,1,5,0,2,7.9,9.6,9.7,8.6,6.5,Placed,,Intern,13.8,Off-Campus,200435,Semi-Urban,7.31
S1855,Female,CE,3,20,7.48,68.4,76.6,4,71.1,5.9,110,6.1,7.3,5,4,1,4,7.4,9.7,6.0,8.4,7.3,Placed,Deloitte,Developer,11.7,Off-Campus,767588,Urban,6.86
S1856,Female,CSE,4,22,6.64,83.1,74.9,4,87.9,8.5,127,7.9,9.6,2,1,1,1,8.9,9.4,9.3,5.2,6.2,Placed,Accenture,Analyst,5.2,Off-Campus,609229,Semi-Urban,7.12
S1857,Male,EEE,4,20,9.54,91.8,90.1,4,81.7,5.1,127,6.3,5.0,5,2,0,10,9.9,9.3,8.3,5.9,5.8,Placed,Wipro,Intern,4.1,Off-Campus,1304824,Semi-Urban,6.66
S1858,Male,ME,3,22,6.04,94.4,79.0,1,96.7,8.5,119,8.3,8.9,3,2,0,10,9.8,8.4,7.8,9.8,7.5,Placed,Deloitte,Intern,12.8,Off-Campus,1109249,Urban,7.45
S1859,Male,IT,3,21,9.53,66.9,84.1,1,79.1,9.8,111,8.0,5.3,1,3,0,10,9.0,5.0,9.1,7.3,8.7,Not Placed,Amazon,Analyst,13.7,On-Campus,1010910,Rural,7.81
S1860,Male,ME,4,23,8.29,64.7,76.4,1,83.0,5.9,108,5.5,7.4,2,4,2,5,6.9,7.1,8.2,8.9,6.1,Placed,Wipro,Developer,7.2,On-Campus,1190162,Semi-Urban,7.13
S1861,Female,CSE,3,22,7.33,62.0,75.4,1,85.8,6.6,120,8.3,8.2,2,5,0,0,5.3,8.2,8.3,6.9,9.5,Placed,,Intern,7.2,Off-Campus,1061206,Rural,6.88
S1862,Female,ME,4,22,8.89,90.4,75.6,1,78.2,7.9,109,9.6,8.4,0,1,2,5,5.5,7.7,6.3,8.8,5.8,Placed,Capgemini,Intern,7.7,Off-Campus,837776,Rural,7.46
S1863,Male,EEE,3,20,8.03,70.3,74.4,1,97.3,8.7,136,5.8,5.3,3,1,1,4,5.0,9.1,9.1,5.6,7.8,Not Placed,Deloitte,Software Engineer,12.9,Off-Campus,1020618,Rural,6.37
S1864,Female,EEE,4,21,8.0,60.1,78.9,1,83.9,6.7,108,8.0,7.1,0,3,0,8,5.0,9.1,8.3,5.2,8.9,Placed,Wipro,,11.5,Off-Campus,739056,Rural,6.48
S1865,Female,CSE,3,20,6.44,67.8,68.8,4,82.7,8.3,91,6.7,7.9,2,3,2,6,9.7,8.0,9.2,7.3,6.1,Placed,Amazon,,4.5,Off-Campus,1169704,Rural,7.17
S1866,Female,CE,3,21,7.56,71.9,91.2,0,95.5,9.5,129,7.3,5.3,3,5,2,5,9.6,5.1,6.8,8.0,6.5,Placed,TCS,,10.6,On-Campus,700281,Semi-Urban,7.49
S1867,Female,ME,4,20,6.96,94.7,71.7,1,79.4,8.6,128,6.4,5.7,3,5,2,10,8.3,6.8,6.7,6.6,5.3,Placed,Infosys,Software Engineer,3.1,On-Campus,1472914,Semi-Urban,6.94
S1868,Male,CE,3,22,6.06,78.3,65.2,4,94.5,8.6,116,6.8,8.3,5,6,2,11,8.6,6.1,5.1,8.6,9.7,Placed,Wipro,,11.5,On-Campus,1063666,Rural,7.52
S1869,Male,CE,3,20,7.44,67.2,63.4,0,73.7,6.9,97,5.1,7.6,4,5,1,6,7.6,6.7,8.8,7.5,7.4,Placed,Capgemini,Software Engineer,12.2,On-Campus,774080,Urban,7.14
S1870,Female,ECE,4,23,6.36,71.7,60.5,1,75.5,9.6,134,9.9,5.8,1,3,0,9,6.2,8.1,6.7,9.6,5.3,Not Placed,Infosys,Intern,12.8,Off-Campus,507314,Rural,6.87
S1871,Male,CSE,3,21,7.03,71.6,74.8,0,98.5,6.4,116,8.1,7.7,4,4,0,4,9.6,5.3,6.6,5.4,9.2,Placed,Accenture,Intern,10.5,Off-Campus,706492,Urban,6.83
S1872,Male,IT,3,21,6.37,60.7,66.6,0,95.3,6.0,104,7.5,9.6,4,3,0,0,6.4,5.1,8.4,5.3,7.8,Not Placed,,Developer,5.2,Off-Campus,829010,Semi-Urban,6.5
S1873,Male,EEE,3,22,6.4,64.7,60.8,2,81.6,6.8,101,6.9,5.1,2,3,0,8,8.7,7.2,6.3,9.5,5.3,Placed,TCS,Data Engineer,12.5,On-Campus,270311,Urban,6.42
S1874,Female,EEE,4,21,6.8,84.3,78.2,3,89.2,8.3,136,7.7,8.2,5,1,0,4,6.2,9.0,9.5,8.3,7.3,Placed,Capgemini,Software Engineer,13.8,On-Campus,1243038,Semi-Urban,6.89
S1875,Female,CSE,4,23,10.0,64.2,83.8,2,98.3,9.3,103,6.9,5.4,1,5,0,3,9.4,5.2,7.7,8.4,7.2,Not Placed,Amazon,,10.6,Off-Campus,1450000,Urban,8.22
S1876,Female,IT,4,20,6.01,68.1,63.0,0,76.4,5.7,96,6.8,5.0,4,2,2,5,8.3,9.2,9.8,5.1,5.7,Not Placed,Capgemini,Data Engineer,6.3,On-Campus,277759,Rural,5.48
S1877,Male,EEE,3,22,8.55,72.3,76.1,4,71.8,9.1,106,7.3,5.8,4,5,0,4,8.2,6.9,5.4,9.7,7.1,Placed,TCS,Software Engineer,5.2,Off-Campus,283949,Semi-Urban,7.84
S1878,Female,CSE,3,23,6.56,86.5,86.0,1,86.1,9.1,115,6.4,7.1,3,6,2,0,5.5,5.6,6.7,8.9,6.4,Placed,Infosys,,5.8,Off-Campus,1239504,Urban,7.25
S1879,Female,EEE,3,21,9.68,80.4,94.5,3,74.3,7.9,126,5.9,9.0,2,4,1,1,7.1,7.8,6.9,8.8,8.5,Not Placed,Amazon,Software Engineer,3.2,Off-Campus,862565,Rural,8.27
S1880,Male,CE,3,21,6.37,84.1,83.4,1,75.6,8.8,109,7.8,6.4,4,4,2,3,7.6,9.8,8.7,9.6,5.0,Not Placed,Capgemini,,3.1,Off-Campus,1045863,Urban,7.07
S1881,Female,ME,4,23,9.82,79.8,68.6,4,96.7,5.9,99,9.2,8.1,1,5,1,7,6.5,7.7,6.1,7.9,5.5,Not Placed,,Developer,6.6,On-Campus,1153516,Urban,7.69
